Education,Marital_Status,Income,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebVisitsMonth,Complain,Age,Loyalty_Time,Total_Spend,Share_Wine,Share_Meat,Share_Fish,Share_Sweet,Share_Gold,Share_Fruit,Total_Purchases,Share_Web_Purchases,Share_Catalog_Purchases,Share_Store_Purchases,Total_Promos_Accepted
-0.790935470619626,-1.3484847411445269,0.2376007199645232,-0.8260094355034691,-0.9310039013207295,0.3085351029530772,0.3475186609645863,0.6921937581092015,-0.09502286762911596,1.0217111986332414,1.5296193321679858,1.6832804081688033,-0.2876350946435615,0.6954424413396306,0.4487688473029135,0.05838850043750267,-0.6038050606005676,0.08752862722024607,1.3128839610828122,0.28197021739030137,2.0655111812450038,-2.1283763224643946,0.6206485276972346
-0.790935470619626,-1.3484847411445269,-0.2322737508047101,1.0312653012674098,0.9055307142589974,-0.3825612641546872,-0.169939171984015,-0.13224165322789713,-0.09502286762911596,1.2787008668943316,-1.1908021016062833,-0.9620975233704867,-0.22323216384309746,-0.21623377521317733,0.03354368136401581,-0.22563168722085483,0.9370419210269285,-0.2235613500475373,-1.1856884290189684,-0.6420763983213,0.6104058669727169,-0.027469835394108497,-0.5016406789397551
-0.790935470619626,0.7415730927375935,0.7744464460638465,-0.8260094355034691,-0.9310039013207295,-0.7972190844193459,-0.6873970049326162,-0.5444593588964465,-0.09502286762911596,0.33640541660366713,-0.2065041646588659,0.2840584959521096,0.3967661826025955,-0.67872432226648,0.9202517911577476,-0.38859953393294616,-0.6065420071531282,0.24361393183546695,1.0352648066270589,0.5776649865706558,-0.4566707361818723,-0.02746917510916859,-0.5016406789397551
-0.790935470619626,0.7415730927375935,-1.0170445940480846,1.0312653012674098,-0.9310039013207295,-0.7972190844193459,-0.169939171984015,0.2799760524406522,-0.09502286762911596,-1.2911958157165717,-1.0622003611005906,-0.9188397710308506,-1.0985609297625691,1.0089385734033407,1.5070178067601547,0.09403662575984932,-0.23725476962897907,0.46420519881793443,-0.908069274563215,0.03555756886968553,-1.1680553754130856,1.0730054866183787,-0.5016406789397551
1.5930709715042637,0.7415730927375935,0.24377593981946902,1.0312653012674098,-0.9310039013207295,1.552508563747053,1.382434326861789,-0.13224165322789713,-0.09502286762911596,-1.0342061474554813,-0.9533835037496198,-0.30491243974909077,-0.2120848810821226,0.23706592636771695,0.4826458896906364,0.2145615486712957,-0.7771429536893433,0.9370484270087425,0.20240734325979867,0.22916750196419775,0.3563402474167527,-0.49910145372582476,-0.5016406789397551
0.40106775044231885,0.7415730927375935,0.4119012803863814,-0.8260094355034691,0.9055307142589974,-1.1427672679732281,-0.169939171984015,0.2799760524406522,-0.09502286762911596,0.16507897109627356,-0.3004823596437952,0.18423291362987226,1.1732348723605868,-0.8902819849105096,-0.9188237126603732,0.1276171215526821,-0.9239908920465061,0.1633553856861154,1.0352648066270589,-0.23549566563716504,0.25471390304934094,-0.02746917510916859,-0.5016406789397551
-0.790935470619626,-1.3484847411445269,0.1378808793391721,-0.8260094355034691,0.9055307142589974,-0.5207805375762401,0.8649764939131875,0.2799760524406522,-0.09502286762911596,-0.17757391991851354,1.1833838769603515,-0.025400809246826198,-0.26309758573304043,0.22399770309489186,0.17074919189229554,0.526111317042759,-0.6833178511820809,1.085102634714835,0.6188360749434287,0.6733309161100316,0.08732927097683855,-0.6100737036601105,-0.5016406789397551
1.5930709715042637,0.7415730927375935,-0.7458130019676249,1.0312653012674098,-0.9310039013207295,-0.5898901742870165,-0.169939171984015,1.104411463777751,-0.09502286762911596,-1.3768590384702684,0.3128490181525855,-0.7258436452078583,-0.03798490356967352,0.6456778564196304,-0.6905936495934574,-0.7340474908568426,0.14616582910916182,0.1725241271989288,-0.6304501201074616,1.390825333843271,-1.1680553754130856,-0.027469422716051385,-0.5016406789397551
1.5930709715042637,0.7415730927375935,-0.8694369194508309,1.0312653012674098,-0.9310039013207295,-1.0391028129070634,-0.6873970049326162,1.5166291694463,-0.09502286762911596,-0.4345635881796039,0.16940861528085127,-0.9304860889684449,-0.6746026557684955,2.149169436837606,-0.08032632031164598,0.23476016868397062,-0.7042950944204461,-0.8863181825814654,-1.0468788517910916,2.2039855591418576,-1.1680553754130856,-0.687754676449678,0.6206485276972346
1.5930709715042637,0.7415730927375935,-1.853607603816811,1.0312653012674098,0.9055307142589974,0.6540832865069593,-0.6873970049326162,6.0510239318003425,-0.09502286762911596,1.6213537579091188,-1.2155332055496857,-0.925494809852333,0.4951321083136916,-1.0041824052174555,-0.656436773208822,-0.49730313455146774,1.3326648398722478,-0.8863181825814654,-1.6021171607025986,5.456621174799111,-1.1680553754130856,-3.3288947009567975,0.6206485276972346
-0.790935470619626,0.7415730927375935,-0.7885056832357537,1.0312653012674098,-0.9310039013207295,-1.315541359750169,-0.6873970049326162,0.6921937581092015,-0.09502286762911596,-1.2055325929628748,-0.631879152485388,-0.9754076010134517,-0.8550024219179512,0.5227036721759191,-0.9188237126603732,0.8890011607946484,-0.6202437100904521,3.82274344882921,-1.3244980062468452,0.03555711711397083,-1.1680553754130856,1.0730047529685918,-0.5016406789397551
-1.982938691681571,0.7415730927375935,-1.7798236865822326,-0.8260094355034691,-0.9310039013207295,0.3430899213084654,-0.6873970049326162,1.104411463777751,-0.09502286762911596,-0.6058900336869975,1.1833838769603515,-0.9055296933878856,-1.576765604666409,-0.5470899768640072,1.3996444993424833,-0.5628929637259832,1.3050156229000474,3.80730407258483,-1.0468788517910916,0.5776644986743622,-1.1680553754130856,0.6328153358038819,-0.5016406789397551
-0.790935470619626,-1.3484847411445269,0.43261814699652223,-0.8260094355034691,-0.9310039013207295,1.1378507434823943,-0.6873970049326162,-1.368894770233545,-0.09502286762911596,0.8503847531258478,-0.631879152485388,0.8264441599029326,-1.2365374325515968,1.4686712208028574,1.706236236400746,0.8297005823410453,-0.853558781002554,0.1042086256045777,0.3412169204876754,-1.0486563449503392,0.7289702975863903,0.19262580125533493,-0.5016406789397551
0.40106775044231885,-1.3484847411445269,0.2860463157297757,1.0312653012674098,0.9055307142589974,0.13576101117613606,0.3475186609645863,0.2799760524406522,-0.09502286762911596,1.4500273124017253,-0.631879152485388,-0.4912535267506005,1.2842863072186248,-0.6210105743645367,-0.7944015166535453,-0.5672127205991718,-0.6888404746209614,-0.7708702143011499,-0.07521181119595474,1.3908255032517132,-0.5752348624810906,-0.5777068544566967,-0.5016406789397551
-0.790935470619626,0.7415730927375935,-1.3884741082910523,-0.8260094355034691,-0.9310039013207295,-0.3825612641546872,-0.6873970049326162,1.104411463777751,-0.09502286762911596,-1.5481854839776619,1.3515553837754881,-0.9304860889684449,-1.7219233136503762,0.9473920120972118,0.7581710720370812,-0.4755586804305033,-0.10542887469169153,4.559814133294365,-1.1856884290189684,-0.6420763983213,-1.1680553754130856,1.6232425973872362,-0.5016406789397551
1.5930709715042637,-1.3484847411445269,1.22013795907855,-0.8260094355034691,-0.9310039013207295,-0.9008835394855105,-0.6873970049326162,-0.9566770645649957,-0.09502286762911596,1.9640066489239059,1.1289754482848662,1.1808249771468753,1.3430011098232728,-1.280563622864762,-0.34197150212165706,0.01410220172028836,-0.7893052482967009,-0.5869436025005308,1.7293126927664424,-0.39812777331023197,0.5392677758150569,-0.15952616444938997,2.865226940971213
-0.790935470619626,0.7415730927375935,-0.4113152864700429,1.0312653012674098,0.9055307142589974,0.06665137446535963,0.3475186609645863,1.104411463777751,-0.09502286762911596,-0.9485429247017846,0.9805888246244515,-0.8472981036999138,0.410405704679602,-0.4081842915644411,-0.650970375960659,1.3816291688659363,-0.7209302628586133,0.04568363797960375,-0.908069274563215,1.3908251644348422,-1.1680553754130856,-0.027469560275415607,-0.5016406789397551
-0.790935470619626,0.7415730927375935,-0.57426141038442,-0.8260094355034691,-0.9310039013207295,-1.004547994551675,-0.169939171984015,0.6921937581092015,-0.09502286762911596,1.9640066489239059,1.5494042153227077,-0.47960720881300617,-0.8470035684198703,-1.024519463540045,5.16491142375353,-0.21227013653644708,-0.29245648029046567,-0.604071572412324,-0.21402138842383145,0.2819700829835938,-0.5213420934775246,0.2726602708133751,-0.5016406789397551
0.40106775044231885,0.7415730927375935,0.9888660154788044,-0.8260094355034691,0.9055307142589974,1.4488441086808883,-0.169939171984015,-0.13224165322789713,-0.09502286762911596,1.7070169806628155,0.5156440704884855,1.957800759554956,0.479683464291142,0.23580571451050983,-0.9188237126603732,-0.6840304832088461,-0.1966142469662009,-0.08297653808624121,1.5905031155385658,1.0520087314167696,0.017585699852611655,-0.8528255359371669,0.6206485276972346
0.40106775044231885,-1.3484847411445269,-0.7315502361091049,1.0312653012674098,-0.9310039013207295,1.2760700169039474,-0.169939171984015,0.2799760524406522,-0.09502286762911596,-1.3768590384702684,1.2328460848471565,-0.7857389946012008,-1.8758357802971615,-0.8430110740236816,1.9812424976052077,2.117372197921474,1.5891074093975484,1.4009404272883133,-0.908069274563215,0.03555756886968553,0.01758555164750205,-0.027469560275415607,-0.5016406789397551
-0.790935470619626,0.7415730927375935,-0.6029463026138459,-0.8260094355034691,-0.9310039013207295,-0.27889680908852255,-0.6873970049326162,1.104411463777751,-0.09502286762911596,-1.119869370209178,1.663167293462359,-0.4812709685183768,-0.8156112837692259,-0.14681217346706996,1.8885505201972825,1.1338979888650835,0.2912884360158542,-0.7730622643248519,-0.21402138842383145,0.2819700829835938,0.1253711884580364,-0.3275988911483204,-0.5016406789397551
